nws_id,physicalelement,datetime(GMT),sitename,wfo,latitude,longitude,soiltemp(F),depth(in),afos_id,extremum
ATLI4,TV,11/3/2009 13:00,Atlantic 1NE,DMX,41.41805556,-95.00305556,52,2,KDMXRR3DMX,Z
BIS,TV,11/2/2009 23:00,Bismarck Muni Arpt,BIS,46.7725,-100.7594444,41,2,KBISRR3BIS,Z
CRLM4,TV,11/2/2009 14:15,Cornell 5SE,MQT,45.82694444,-87.15888889,30,2,KMQTRR3MQT,N
CSCM5,TV,11/3/2009 13:00,Becker 3WNW - Crescent Lk /RAWS/,MPX,45.41666667,-93.95,39.7,2,KSCSSCNMN,Z
CSSM4,TV,11/2/2009 13:00,Cass City 1SSW - WWTP,DTX,43.58611111,-83.18055556,42,2,KDTXRR2DTX,Z
DCRI4,TV,11/2/2009 22:00,Decorah WTP,ARX,43.30416667,-91.79527778,50,2,KARXRR3ARX,Z
DEKI2,TV,11/2/2009 13:00,De Kalb - Nrn IL U.,LOT,41.93416667,-88.77555556,46,2,KLOTRR3LOT,Z
DLH,TV,11/2/2009 14:00,Duluth Intl Arpt / WFO,DLH,46.83694444,-92.18333333,33,2,KDLHRR3DLH,Z
DSUN8,TV,11/3/2009 12:00,Fargo - NDSU,FGF,46.88333333,-96.8,35,2,KFGFRR5FGF,Z
DTXM4,TV,11/2/2009 21:00,Detroit WFO (White Lake),DTX,42.68694444,-83.47166667,49,2,KDTXRR2DTX,Z
DVN,TV,11/3/2009 1:00,Davenport Muni Arpt,DVN,41.61166667,-90.58916667,47,2,KDVNRR3DVN,Z
FSDS2,TV,11/3/2009 12:00,Sioux Falls Nws WFO Ap,FSD,43.58777778,-96.73,40,2,KFSDRR3FSD,Z
GRR,TV,11/3/2009 1:00,Gerald R Ford Intl Airport (Kent County),GRR,42.8825,-85.52388889,45,2,KGRRRR3GRR,Z
IWXI3,TV,11/3/2009 5:00,North Webster WFO,IWX,41.35888889,-85.69972222,48,2,KIWXRR3IWX,Z
LKCM4,TV,11/2/2009 13:00,Lake City Exp Farm,APX,44.30888889,-85.205,42,2,KAPXRR3APX,Z
LSX,TV,11/3/2009 13:00,Weldon Spring - St Louis WFO,LSX,38.69888889,-90.68277778,43,2,KLSXRR3LSX,Z
MFDW3,TV,11/2/2009 14:00,Marshfield - Exp Farm,GRB,44.64111111,-90.13333333,48,2,KGRBRR3GRB,Z
MKX,TV,11/3/2009 12:00,Sullivan 3SE - Milwaukee WFO,MKX,42.9675,-88.54972222,43,2,KMKXRR3MKX,Z
MPXM5,TV,11/3/2009 0:00,Chanhassen NWS WFO,MPX,44.84972222,-93.56388889,41,2,KMPXRR3MPX,Z
MQT,TV,11/3/2009 12:00,Marquette WFO / Arpt,MQT,46.53277778,-87.54861111,37,2,KMQTRR3MQT,Z
NELW3,TV,11/3/2009 12:30,Neillsville 3SW,ARX,44.52972222,-90.63833333,39,2,KARXRR3ARX,Z
OLNI4,TV,11/3/2009 12:30,Oelwein 1E,ARX,42.68,-91.875,12,2,KARXRR3ARX,Z
PTNM5,TV,11/3/2009 14:00,Preston WWTP,ARX,43.6725,-92.07472222,36,2,KARXRR3ARX,Z
RNBW3,TV,11/3/2009 6:00,Green Bay WFO,GRB,44.49777778,-88.11194444,44,2,KGRBRR3GRB,Z
TIPM4,TV,11/2/2009 13:00,Tipton 2WNW - Hidden Lakes Gardens,DTX,42.02833333,-84.11083333,44,2,KDTXRR2DTX,Z
UGRW3,TV,11/3/2009 13:30,Union Grove WWTP,MKX,42.69027778,-88.01694444,34,2,KMKXRR3MKX,Z
UMNM5,TV,11/3/2009 0:00,St Paul-U Of Minnesota,MPX,44.98472222,-93.17722222,43,2,KMPXRR3MPX,Z
WTNM4,TV,11/2/2009 22:00,Watton,MQT,46.51027778,-88.66666667,38,2,KMQTRR3MQT,Z
APXM4,TV,11/3/2009 0:00,Gaylord 9SSW,APX,44.90722222,-84.71888889,44,4,KAPXRR3APX,Z
ARLW3,TV,11/3/2009 14:00,Arlington - University Farm,MKX,43.30083333,-89.32694444,44,4,KMKXRR3MKX,Z
ARX,TV,11/3/2009 13:00,La Crosse WFO,ARX,43.8225,-91.19138889,40,4,KARXRR3ARX,Z
ATLI4,TV,11/3/2009 13:00,Atlantic 1NE,DMX,41.41805556,-95.00305556,50,4,KDMXRR3DMX,Z
AWNM5,TV,11/3/2009 15:00,Ada 2N (NDAWN),FGF,47.32111111,-96.51388889,37,4,KFGFRR5FGF,Z
BIS,TV,11/2/2009 23:00,Bismarck Muni Arpt,BIS,46.7725,-100.7594444,41,4,KBISRR3BIS,Z
BKRN8,TV,11/3/2009 15:00,Baker (NDAWN),FGF,48.16222222,-99.64833333,33,4,KFGFRR5FGF,Z
BLFI3,TV,11/3/2009 13:00,Bluffton 4N,IWX,40.78333333,-85.16666667,46,4,KIWXRR3IWX,Z
CBGI2,TV,11/3/2009 14:00,Chicago Botanical Garden,LOT,42.14055556,-87.78666667,52,4,KLOTRR3LOT,N
CEFM4,TV,11/2/2009 13:00,Chatham 1SE / Experimental Farm #2 (CRN),MQT,46.33444444,-86.92,40,4,KMQTRR3MQT,N
CLVN8,TV,11/3/2009 14:00,Cavalier (NDAWN),FGF,48.79416667,-97.6225,35,4,KFGFRR5FGF,Z
COAN8,TV,11/3/2009 15:00,Cando (NDAWN),FGF,48.4875,-99.21083333,35,4,KFGFRR5FGF,Z
CRYN8,TV,11/3/2009 15:00,Devils Lake 10E (NDAWN),FGF,48.06027778,-98.625,35,4,KFGFRR5FGF,Z
CSCM5,TV,11/3/2009 13:00,Becker 3WNW - Crescent Lk /RAWS/,MPX,45.41666667,-93.95,41.2,4,KSCSSCNMN,Z
CSSM4,TV,11/2/2009 13:00,Cass City 1SSW - WWTP,DTX,43.58611111,-83.18055556,44,4,KDTXRR2DTX,Z
CTYI2,TV,11/2/2009 12:00,Coal City 4NNW-Goose Lake Area,LOT,41.34194444,-88.29833333,51,4,KLOTRR3LOT,Z
DCRI4,TV,11/2/2009 22:00,Decorah WTP,ARX,43.30416667,-91.79527778,49,4,KARXRR3ARX,Z
DEKI2,TV,11/2/2009 13:00,De Kalb - Nrn IL U.,LOT,41.93416667,-88.77555556,48,4,KLOTRR3LOT,Z
DLH,TV,11/2/2009 14:00,Duluth Intl Arpt / WFO,DLH,46.83694444,-92.18333333,38,4,KDLHRR3DLH,Z
DSUN8,TV,11/3/2009 12:00,Fargo - NDSU,FGF,46.88333333,-96.8,36,4,KFGFRR5FGF,Z
DTXM4,TV,11/2/2009 21:00,Detroit WFO (White Lake),DTX,42.68694444,-83.47166667,49,4,KDTXRR2DTX,Z
DVN,TV,11/3/2009 1:00,Davenport Muni Arpt,DVN,41.61166667,-90.58916667,51,4,KDVNRR3DVN,Z
DZYN8,TV,11/3/2009 15:00,Dazey (NDAWN),FGF,47.18333333,-98.2,37,4,KFGFRR5FGF,Z
EDDM5,TV,11/3/2009 15:00,Crookston 10SW - Eldred (NDAWN),FGF,47.73138889,-96.78166667,35,4,KFGFRR5FGF,Z
FGLN8,TV,11/3/2009 15:00,Fingal (NDAWN),FGF,46.7617,-97.8028,37,4,KFGFRR5FGF,Z
FRRN8,TV,11/3/2009 13:00,Forest River (NDAWN),FGF,48.21638889,-97.47083333,35,4,KFGFRR5FGF,Z
FSDS2,TV,11/3/2009 12:00,Sioux Falls Nws WFO Ap,FSD,43.58777778,-96.73,42,4,KFSDRR3FSD,Z
GBWM5,TV,11/3/2009 15:00,Greenbush 4S (NDAWN),FGF,48.35388889,-96.325,35,4,KFGFRR5FGF,Z
GLLN8,TV,11/3/2009 15:00,Hillsboro 18SW - Galesburg (NDAWN),FGF,47.27,-97.40583333,39,4,KFGFRR5FGF,Z
GLRM5,TV,11/3/2009 13:00,Mentor 5W - Glacial Ridge,FGF,47.71666667,-96.26666667,37.8,4,KSCSSCNMN,Z
GPDM4,TV,11/3/2009 12:00,Grand Rapids - 44th St,GRR,42.9,-85.76666667,47,4,KGRRRR3GRR,N
GRR,TV,11/3/2009 1:00,Gerald R Ford Intl Airport (Kent County),GRR,42.8825,-85.52388889,47,4,KGRRRR3GRR,Z
GRWN8,TV,11/3/2009 15:00,Grafton 10E (NDWAN),FGF,48.41222222,-97.18611111,39,4,KFGFRR5FGF,Z
HLNN8,TV,11/3/2009 15:00,Hillsboro 5SE (NDAWN),FGF,47.35416667,-96.96972222,35,4,KFGFRR5FGF,Z
HMBM5,TV,11/3/2009 13:00,Pembina 7E - Humboldt (NDAWN),FGF,48.9175,-97.10027778,39,4,KFGFRR5FGF,Z
ILX,TV,11/3/2009 12:00,Lincoln - Cntrl Il WFO,ILX,40.15138889,-89.33805556,51,4,KILXRR3ILX,N
IWXI3,TV,11/3/2009 5:00,North Webster WFO,IWX,41.35888889,-85.69972222,48,4,KIWXRR3IWX,Z
LGGN8,TV,11/3/2009 15:00,Langdon (NDAWN),FGF,48.75638889,-98.34333333,33,4,KFGFRR5FGF,Z
LKCM4,TV,11/2/2009 13:00,Lake City Exp Farm,APX,44.30888889,-85.205,42,4,KAPXRR3APX,Z
LOT,TV,11/3/2009 12:00,Romeoville - Chicago WFO & Lewis Univ Arpt,LOT,41.60694444,-88.08611111,38,4,KLOTRR2LOT,Z
LSX,TV,11/3/2009 13:00,Weldon Spring - St Louis WFO,LSX,38.69888889,-90.68277778,46,4,KLSXRR3LSX,Z
MARN8,TV,11/3/2009 8:00,Marion 3S /NDAWN/,BIS,46.56444444,-98.3275,37,4,KFGFRR5FGF,Z
MCCN8,TV,11/3/2009 15:00,McHenry 2N (NDAWN),FGF,47.60138889,-98.59361111,35,4,KFGFRR5FGF,Z
MFDW3,TV,11/2/2009 14:00,Marshfield - Exp Farm,GRB,44.64111111,-90.13333333,49,4,KGRBRR3GRB,Z
MICN8,TV,11/3/2009 15:00,Michigan 2W (NDAWN),FGF,48.01888889,-98.17194444,37,4,KFGFRR5FGF,Z
MKX,TV,11/3/2009 12:00,Sullivan 3SE - Milwaukee WFO,MKX,42.9675,-88.54972222,43,4,KMKXRR3MKX,Z
MMTI2,TV,11/3/2009 14:00,Monmouth 4NW - U Illinois Research Cntr,DVN,40.93611111,-90.71972222,46,4,KDVNRR3DVN,N
MPXM5,TV,11/3/2009 0:00,Chanhassen NWS WFO,MPX,44.84972222,-93.56388889,42,4,KMPXRR3MPX,Z
MQT,TV,11/3/2009 12:00,Marquette WFO / Arpt,MQT,46.53277778,-87.54861111,38,4,KMQTRR3MQT,Z
MYAN8,TV,11/3/2009 15:00,Mayville 5E (NDAWN),FGF,47.50138889,-97.21972222,35,4,KFGFRR5FGF,Z
NELW3,TV,11/3/2009 12:30,Neillsville 3SW,ARX,44.52972222,-90.63833333,40,4,KARXRR3ARX,Z
NWFM4,TV,11/3/2009 13:00,Nw Michigan Research Farm,APX,44.88305556,-85.67527778,43,4,KAPXRR3APX,N
OGDI2,TV,11/3/2009 12:00,Ogden,ILX,40.11,-87.95666667,52,4,KILXRR3ILX,Z
OKNN8,TV,11/3/2009 15:00,Oakes 4S (NDAWN),BIS,46.08222222,-98.0925,37,4,KFGFRR5FGF,Z
OLNI4,TV,11/3/2009 12:30,Oelwein 1E,ARX,42.68,-91.875,33,4,KARXRR3ARX,Z
PDHK2,TV,11/3/2009 6:00,West Paducah 2SW,PAH,37.06833333,-88.7725,56,4,KPAHRR3PAH,Z
PEYI2,TV,11/2/2009 13:30,Perry 6NW,LSX,39.80583333,-90.82361111,51,4,KLSXRR3LSX,N
PILN8,TV,11/3/2009 15:00,Pillsbury (NDAWN),FGF,47.20138889,-97.80111111,37,4,KFGFRR5FGF,Z
PPBM7,TV,11/3/2009 13:00,Poplar Bluff,PAH,36.76666667,-90.4,57,4,KPAHRR3PAH,N
PRLM5,TV,11/3/2009 15:00,Ada 16SW - Perley (NDAWN),FGF,47.17472222,-96.80416667,35,4,KFGFRR5FGF,Z
PSRN8,TV,11/3/2009 14:00,Prosper 3W (NDAWN),FGF,47.00583333,-97.07916667,37,4,KFGFRR5FGF,Z
PTNM5,TV,11/3/2009 14:00,Preston WWTP,ARX,43.6725,-92.07472222,36,4,KARXRR3ARX,Z
PYVI3,TV,11/3/2009 13:00,Perrysville,IND,40.07,-87.5,46,4,KINDRR3IND,N
RNBW3,TV,11/3/2009 6:00,Green Bay WFO,GRB,44.49777778,-88.11194444,47,4,KGRBRR3GRB,Z
RSCI2,TV,11/1/2009 12:30,Roscoe 2SE,LOT,42.405,-88.97944444,49,4,KLOTRR3LOT,N
SIUI2,TV,11/2/2009 22:00,Belleville - Siu Ag Farm,LSX,38.52,-89.84666667,44,4,KLSXRR3LSX,N
SNWI2,TV,11/3/2009 13:00,Streamwood,LOT,42.02555556,-88.17833333,45,4,KLOTRR3LOT,Z
STTM5,TV,11/3/2009 15:00,Stephen (NDAWN),FGF,48.45027778,-96.8775,37,4,KFGFRR5FGF,Z
STTN8,TV,11/2/2009 16:00,Cavalier 14SE - St Thomas (NDAWN),FGF,48.61805556,-97.44694444,39,4,KFGFRR5FGF,Z
THTI3,TV,11/3/2009 13:00,Terre Haute,IND,39.35,-87.42,48,4,KINDRR3IND,N
TIPM4,TV,11/2/2009 13:00,Tipton 2WNW - Hidden Lakes Gardens,DTX,42.02833333,-84.11083333,46,4,KDTXRR2DTX,Z
UGRW3,TV,11/3/2009 13:30,Union Grove WWTP,MKX,42.69027778,-88.01694444,35,4,KMKXRR3MKX,Z
UMNM5,TV,11/3/2009 0:00,St Paul-U Of Minnesota,MPX,44.98472222,-93.17722222,45,4,KMPXRR3MPX,Z
URBI2,TV,11/3/2009 14:00,Urbana - Ill St Water Survey,ILX,40.08416667,-88.24055556,48,4,KILXRR3ILX,Z
WACN8,TV,11/3/2009 15:00,Walcott 9W /NDAWN/,FGF,46.52166667,-97.13472222,39,4,KFGFRR5FGF,Z
WANI3,TV,11/3/2009 13:00,Wanatah 2WNW,LOT,41.44361111,-86.93,46,4,KLOTRR3LOT,N
WATI2,TV,11/3/2009 13:00,Watseka 2NW,LOT,40.79277778,-87.75555556,34,4,KLOTRR3LOT,N
WEHN8,TV,11/3/2009 15:00,Wahpeton 5NW (NDAWN),FGF,46.30833333,-96.62944444,41,4,KFGFRR5FGF,Z
WINI3,TV,11/1/2009 14:00,Winamac,IWX,41.02,-86.62,52,4,KIWXRR3IWX,N
WLFI3,TV,11/3/2009 13:00,West Lafayette,IND,40.47,-87,49,4,KINDRR3IND,N
WTNM4,TV,11/2/2009 22:00,Watton,MQT,46.51027778,-88.66666667,38,4,KMQTRR3MQT,Z
WYNN8,TV,11/3/2009 15:00,Wyndmere (NDAWN),FGF,46.26638889,-97.13638889,33,4,KFGFRR5FGF,Z
XRON8,TV,11/3/2009 15:00,Rolla (NDAWN),BIS,48.8,-99.5,35,4,KFGFRR5FGF,Z
ALDM4,TV,11/3/2009 12:00,Allendale 3ESE,GRR,42.95833333,-85.89583333,48,8,KGRRRR3GRR,Z
APXM4,TV,11/3/2009 0:00,Gaylord 9SSW,APX,44.90722222,-84.71888889,45,8,KAPXRR3APX,Z
ARLW3,TV,11/3/2009 14:00,Arlington - University Farm,MKX,43.30083333,-89.32694444,47,8,KMKXRR3MKX,Z
ARX,TV,11/3/2009 13:00,La Crosse WFO,ARX,43.8225,-91.19138889,44,8,KARXRR3ARX,Z
BIS,TV,11/2/2009 23:00,Bismarck Muni Arpt,BIS,46.7725,-100.7594444,42,8,KBISRR3BIS,Z
CEFM4,TV,11/2/2009 13:00,Chatham 1SE / Experimental Farm #2 (CRN),MQT,46.33444444,-86.92,45,8,KMQTRR3MQT,N
CSCM5,TV,11/3/2009 13:00,Becker 3WNW - Crescent Lk /RAWS/,MPX,45.41666667,-93.95,43.3,8,KSCSSCNMN,Z
CSSM4,TV,11/2/2009 13:00,Cass City 1SSW - WWTP,DTX,43.58611111,-83.18055556,45,8,KDTXRR2DTX,Z
DCRI4,TV,11/2/2009 22:00,Decorah WTP,ARX,43.30416667,-91.79527778,50,8,KARXRR3ARX,Z
DEKI2,TV,11/2/2009 13:00,De Kalb - Nrn IL U.,LOT,41.93416667,-88.77555556,50,8,KLOTRR3LOT,Z
DLH,TV,11/2/2009 14:00,Duluth Intl Arpt / WFO,DLH,46.83694444,-92.18333333,41,8,KDLHRR3DLH,Z
DSUN8,TV,11/3/2009 12:00,Fargo - NDSU,FGF,46.88333333,-96.8,39,8,KFGFRR5FGF,Z
DTXM4,TV,11/2/2009 21:00,Detroit WFO (White Lake),DTX,42.68694444,-83.47166667,48,8,KDTXRR2DTX,Z
DVN,TV,11/3/2009 1:00,Davenport Muni Arpt,DVN,41.61166667,-90.58916667,52,8,KDVNRR3DVN,Z
FSDS2,TV,11/3/2009 12:00,Sioux Falls Nws WFO Ap,FSD,43.58777778,-96.73,45,8,KFSDRR3FSD,Z
GLRM5,TV,11/3/2009 13:00,Mentor 5W - Glacial Ridge,FGF,47.71666667,-96.26666667,39.2,8,KSCSSCNMN,Z
GRR,TV,11/3/2009 1:00,Gerald R Ford Intl Airport (Kent County),GRR,42.8825,-85.52388889,49,8,KGRRRR3GRR,Z
IWXI3,TV,11/3/2009 5:00,North Webster WFO,IWX,41.35888889,-85.69972222,51,8,KIWXRR3IWX,Z
LKCM4,TV,11/2/2009 13:00,Lake City Exp Farm,APX,44.30888889,-85.205,44,8,KAPXRR3APX,Z
LSX,TV,11/3/2009 13:00,Weldon Spring - St Louis WFO,LSX,38.69888889,-90.68277778,48,8,KLSXRR3LSX,Z
MFDW3,TV,11/2/2009 14:00,Marshfield - Exp Farm,GRB,44.64111111,-90.13333333,49,8,KGRBRR3GRB,Z
MKX,TV,11/3/2009 12:00,Sullivan 3SE - Milwaukee WFO,MKX,42.9675,-88.54972222,45,8,KMKXRR3MKX,Z
MPXM5,TV,11/3/2009 0:00,Chanhassen NWS WFO,MPX,44.84972222,-93.56388889,44,8,KMPXRR3MPX,Z
MQT,TV,11/3/2009 12:00,Marquette WFO / Arpt,MQT,46.53277778,-87.54861111,38,8,KMQTRR3MQT,Z
NELW3,TV,11/3/2009 12:30,Neillsville 3SW,ARX,44.52972222,-90.63833333,43,8,KARXRR3ARX,Z
OLNI4,TV,11/3/2009 12:30,Oelwein 1E,ARX,42.68,-91.875,45,8,KARXRR3ARX,Z
PTNM5,TV,11/3/2009 14:00,Preston WWTP,ARX,43.6725,-92.07472222,40,8,KARXRR3ARX,Z
RNBW3,TV,11/3/2009 6:00,Green Bay WFO,GRB,44.49777778,-88.11194444,48,8,KGRBRR3GRB,Z
SNWI2,TV,11/3/2009 13:00,Streamwood,LOT,42.02555556,-88.17833333,51,8,KLOTRR3LOT,Z
TIPM4,TV,11/2/2009 13:00,Tipton 2WNW - Hidden Lakes Gardens,DTX,42.02833333,-84.11083333,47,8,KDTXRR2DTX,Z
UGRW3,TV,11/3/2009 13:30,Union Grove WWTP,MKX,42.69027778,-88.01694444,41,8,KMKXRR3MKX,Z
UMNM5,TV,11/3/2009 0:00,St Paul-U Of Minnesota,MPX,44.98472222,-93.17722222,45,8,KMPXRR3MPX,Z
WTNM4,TV,11/2/2009 22:00,Watton,MQT,46.51027778,-88.66666667,39,8,KMQTRR3MQT,Z
APXM4,TV,11/3/2009 0:00,Gaylord 9SSW,APX,44.90722222,-84.71888889,47,20,KAPXRR3APX,Z
ARLW3,TV,11/3/2009 14:00,Arlington - University Farm,MKX,43.30083333,-89.32694444,51,20,KMKXRR3MKX,Z
ARX,TV,11/3/2009 13:00,La Crosse WFO,ARX,43.8225,-91.19138889,48,20,KARXRR3ARX,Z
BIS,TV,11/2/2009 23:00,Bismarck Muni Arpt,BIS,46.7725,-100.7594444,44,20,KBISRR3BIS,Z
CSCM5,TV,11/3/2009 13:00,Becker 3WNW - Crescent Lk /RAWS/,MPX,45.41666667,-93.95,46.8,20,KSCSSCNMN,Z
CSSM4,TV,11/2/2009 13:00,Cass City 1SSW - WWTP,DTX,43.58611111,-83.18055556,46,20,KDTXRR2DTX,Z
DCRI4,TV,11/2/2009 22:00,Decorah WTP,ARX,43.30416667,-91.79527778,53,20,KARXRR3ARX,Z
DEKI2,TV,11/2/2009 13:00,De Kalb - Nrn IL U.,LOT,41.93416667,-88.77555556,53,20,KLOTRR3LOT,Z
DLH,TV,11/2/2009 14:00,Duluth Intl Arpt / WFO,DLH,46.83694444,-92.18333333,44,20,KDLHRR3DLH,Z
DSUN8,TV,11/3/2009 12:00,Fargo - NDSU,FGF,46.88333333,-96.8,39,20,KFGFRR5FGF,Z
DTXM4,TV,11/2/2009 21:00,Detroit WFO (White Lake),DTX,42.68694444,-83.47166667,50,20,KDTXRR2DTX,Z
DVN,TV,11/3/2009 1:00,Davenport Muni Arpt,DVN,41.61166667,-90.58916667,54,20,KDVNRR3DVN,Z
FSDS2,TV,11/3/2009 12:00,Sioux Falls Nws WFO Ap,FSD,43.58777778,-96.73,48,20,KFSDRR3FSD,Z
GLRM5,TV,11/3/2009 13:00,Mentor 5W - Glacial Ridge,FGF,47.71666667,-96.26666667,44.2,20,KSCSSCNMN,Z
GRR,TV,11/3/2009 1:00,Gerald R Ford Intl Airport (Kent County),GRR,42.8825,-85.52388889,51,20,KGRRRR3GRR,Z
IWXI3,TV,11/3/2009 5:00,North Webster WFO,IWX,41.35888889,-85.69972222,52,20,KIWXRR3IWX,Z
LKCM4,TV,11/2/2009 13:00,Lake City Exp Farm,APX,44.30888889,-85.205,46,20,KAPXRR3APX,Z
LSX,TV,11/3/2009 13:00,Weldon Spring - St Louis WFO,LSX,38.69888889,-90.68277778,49,20,KLSXRR3LSX,Z
MFDW3,TV,11/2/2009 14:00,Marshfield - Exp Farm,GRB,44.64111111,-90.13333333,51,20,KGRBRR3GRB,Z
MKX,TV,11/3/2009 12:00,Sullivan 3SE - Milwaukee WFO,MKX,42.9675,-88.54972222,47,20,KMKXRR3MKX,Z
MPXM5,TV,11/3/2009 0:00,Chanhassen NWS WFO,MPX,44.84972222,-93.56388889,46,20,KMPXRR3MPX,Z
MQT,TV,11/3/2009 12:00,Marquette WFO / Arpt,MQT,46.53277778,-87.54861111,42,20,KMQTRR3MQT,Z
NELW3,TV,11/3/2009 12:30,Neillsville 3SW,ARX,44.52972222,-90.63833333,46,20,KARXRR3ARX,Z
OLNI4,TV,11/3/2009 12:30,Oelwein 1E,ARX,42.68,-91.875,50,20,KARXRR3ARX,Z
PTNM5,TV,11/3/2009 14:00,Preston WWTP,ARX,43.6725,-92.07472222,46,20,KARXRR3ARX,Z
RNBW3,TV,11/3/2009 6:00,Green Bay WFO,GRB,44.49777778,-88.11194444,49,20,KGRBRR3GRB,Z
SIUI2,TV,11/2/2009 22:00,Belleville - Siu Ag Farm,LSX,38.52,-89.84666667,51,20,KLSXRR3LSX,Z
SNWI2,TV,11/3/2009 13:00,Streamwood,LOT,42.02555556,-88.17833333,52,20,KLOTRR3LOT,Z
TIPM4,TV,11/2/2009 13:00,Tipton 2WNW - Hidden Lakes Gardens,DTX,42.02833333,-84.11083333,50,20,KDTXRR2DTX,Z
UGRW3,TV,11/3/2009 13:30,Union Grove WWTP,MKX,42.69027778,-88.01694444,46,20,KMKXRR3MKX,Z
UMNM5,TV,11/3/2009 0:00,St Paul-U Of Minnesota,MPX,44.98472222,-93.17722222,46,20,KMPXRR3MPX,Z
WTNM4,TV,11/2/2009 22:00,Watton,MQT,46.51027778,-88.66666667,42,20,KMQTRR3MQT,Z
APXM4,TV,11/3/2009 0:00,Gaylord 9SSW,APX,44.90722222,-84.71888889,49,40,KAPXRR3APX,Z
ARLW3,TV,11/3/2009 14:00,Arlington - University Farm,MKX,43.30083333,-89.32694444,55,40,KMKXRR3MKX,Z
ARX,TV,11/3/2009 13:00,La Crosse WFO,ARX,43.8225,-91.19138889,48,40,KARXRR3ARX,Z
ATLI4,TV,11/3/2009 13:00,Atlantic 1NE,DMX,41.41805556,-95.00305556,49,40,KDMXRR3DMX,Z
BIS,TV,11/2/2009 23:00,Bismarck Muni Arpt,BIS,46.7725,-100.7594444,49,40,KBISRR3BIS,Z
CSCM5,TV,11/3/2009 13:00,Becker 3WNW - Crescent Lk /RAWS/,MPX,45.41666667,-93.95,48.7,40,KSCSSCNMN,Z
CSSM4,TV,11/2/2009 13:00,Cass City 1SSW - WWTP,DTX,43.58611111,-83.18055556,42,40,KDTXRR2DTX,Z
DEKI2,TV,11/2/2009 13:00,De Kalb - Nrn IL U.,LOT,41.93416667,-88.77555556,55,40,KLOTRR3LOT,Z
DLH,TV,11/2/2009 14:00,Duluth Intl Arpt / WFO,DLH,46.83694444,-92.18333333,45,40,KDLHRR3DLH,Z
DSUN8,TV,11/3/2009 12:00,Fargo - NDSU,FGF,46.88333333,-96.8,43,40,KFGFRR5FGF,Z
DTXM4,TV,11/2/2009 21:00,Detroit WFO (White Lake),DTX,42.68694444,-83.47166667,52,40,KDTXRR2DTX,Z
DVN,TV,11/3/2009 1:00,Davenport Muni Arpt,DVN,41.61166667,-90.58916667,56,40,KDVNRR3DVN,Z
FSDS2,TV,11/3/2009 12:00,Sioux Falls Nws WFO Ap,FSD,43.58777778,-96.73,52,40,KFSDRR3FSD,Z
GLRM5,TV,11/3/2009 13:00,Mentor 5W - Glacial Ridge,FGF,47.71666667,-96.26666667,92.3,40,KSCSSCNMN,Z
GRR,TV,11/3/2009 1:00,Gerald R Ford Intl Airport (Kent County),GRR,42.8825,-85.52388889,52,40,KGRRRR3GRR,Z
IWXI3,TV,11/3/2009 5:00,North Webster WFO,IWX,41.35888889,-85.69972222,55,40,KIWXRR3IWX,Z
LKCM4,TV,11/2/2009 13:00,Lake City Exp Farm,APX,44.30888889,-85.205,48,40,KAPXRR3APX,Z
LSX,TV,11/3/2009 13:00,Weldon Spring - St Louis WFO,LSX,38.69888889,-90.68277778,54,40,KLSXRR3LSX,Z
MFDW3,TV,11/2/2009 14:00,Marshfield - Exp Farm,GRB,44.64111111,-90.13333333,54,40,KGRBRR3GRB,Z
MKX,TV,11/3/2009 12:00,Sullivan 3SE - Milwaukee WFO,MKX,42.9675,-88.54972222,50,40,KMKXRR3MKX,Z
MPXM5,TV,11/3/2009 0:00,Chanhassen NWS WFO,MPX,44.84972222,-93.56388889,50,40,KMPXRR3MPX,Z
MQT,TV,11/3/2009 12:00,Marquette WFO / Arpt,MQT,46.53277778,-87.54861111,44,40,KMQTRR3MQT,Z
NELW3,TV,11/3/2009 12:30,Neillsville 3SW,ARX,44.52972222,-90.63833333,48,40,KARXRR3ARX,Z
OLNI4,TV,11/3/2009 12:30,Oelwein 1E,ARX,42.68,-91.875,54,40,KARXRR3ARX,Z
PTNM5,TV,11/3/2009 14:00,Preston WWTP,ARX,43.6725,-92.07472222,48,40,KARXRR3ARX,Z
RNBW3,TV,11/3/2009 6:00,Green Bay WFO,GRB,44.49777778,-88.11194444,50,40,KGRBRR3GRB,Z
SNWI2,TV,11/3/2009 13:00,Streamwood,LOT,42.02555556,-88.17833333,53,40,KLOTRR3LOT,Z
TIPM4,TV,11/2/2009 13:00,Tipton 2WNW - Hidden Lakes Gardens,DTX,42.02833333,-84.11083333,46,40,KDTXRR2DTX,Z
UGRW3,TV,11/3/2009 13:30,Union Grove WWTP,MKX,42.69027778,-88.01694444,51,40,KMKXRR3MKX,Z
UMNM5,TV,11/3/2009 0:00,St Paul-U Of Minnesota,MPX,44.98472222,-93.17722222,50,40,KMPXRR3MPX,Z
WTNM4,TV,11/2/2009 22:00,Watton,MQT,46.51027778,-88.66666667,42,40,KMQTRR3MQT,Z
APXM4,TV,11/3/2009 0:00,Gaylord 9SSW,APX,44.90722222,-84.71888889,49,60,KAPXRR3APX,Z
ARLW3,TV,11/3/2009 14:00,Arlington - University Farm,MKX,43.30083333,-89.32694444,54,60,KMKXRR3MKX,Z
